946720,99999,67.3,54.7,1009,28.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,62.9,42.7,1017.4,26,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,60.5,49.1,1015.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,58.3,51.9,1014.2,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,53.1,47.1,1017,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,66.9,46.7,1022.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,76.7,60.6,1013.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,82.7,59.2,1008.3,34,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,59.8,43.7,1027.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,46.9,37.8,1036,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,47.3,38.7,1030.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,54.7,38,1019.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,55,48.6,1018.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,48.3,39.3,1022,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,52,46.6,1029,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,56.7,49.5,1023.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,57.9,46.9,1008.8,27,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,50.8,40.2,1032.1,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,66.1,50.6,1014.1,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,60.9,54.3,1017.6,26,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,50,42.6,1028.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,55.7,44.2,1019.8,31.1,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,56.3,48.8,1028.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,82.1,50,1012.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,50.1,42.1,1028.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,52,45.1,1022.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,50.5,41.7,1026,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,79,54.4,1009.7,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,60.2,46.8,1009.2,40,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,50.6,44.5,1028.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,61.8,45.6,1027.2,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,51.9,46.1,1035.2,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,56.9,37,1011.2,28.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,56.6,44.2,1018.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,56.6,49.9,1009.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,50.2,43.3,1029,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,59,49,1020.7,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,50,44.1,1010.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,71.1,39.2,1016.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,52,42.3,1019.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,63.6,39.9,1016,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,52.5,38.6,1022.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,49.7,39.1,1026.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,91.9,64.2,1007.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,65.3,45.8,1017.1,29.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,65.4,50.5,1017.7,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,64.5,54.4,1015.9,26,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,50.2,42.3,1022.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,56.5,48.8,1021.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,49.4,40.1,1031.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,54.3,44.5,1025.2,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,58.2,49.8,1020.3,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,72.9,62.4,1012,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,53.3,49.5,1028.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,52.6,41.1,1027.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,69.4,46.6,1020.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,61.9,51.1,1024.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,62.2,47.9,1016,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,54.6,47.4,1016.4,28.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,77.9,63,1009,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,55.1,46.6,1016.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,49.9,46.2,1030,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,52.9,43.2,1028.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,64,46.8,1019.2,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,75.6,56.4,1017.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,71.9,53.6,1015.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,53.1,46.2,1019.3,25.1,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,53.3,43.5,1010.2,35,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,62.7,51.6,1011.1,26,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,75.9,55.1,1019.4,28.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,57.9,45.2,1016.3,28.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,56.9,45.4,1013,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,50.3,45.6,1022.6,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,56.6,52.3,1023.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,64.6,46.6,1022,22.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,78.1,61,1012.2,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,59,51.4,1013.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,50.8,43.7,1026.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,47.2,37,1036.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,55.6,43.5,1017.1,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,70.5,57.6,1015.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,67.8,57.2,1019.7,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,73.1,54.3,1006.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,60.9,47.5,1016.6,28,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,76.7,56.8,1014.9,35.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,63.6,47.2,1023.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,53.1,49.9,1019.7,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,68.1,41.2,1017.9,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,54.5,45.4,1014.7,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,73.6,48.7,1013,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,67.8,54.6,1011.8,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,52.3,44.6,1009.1,35.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,73.2,64.3,1008.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
946720,99999,82,51.6,1007.5,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,82.2,52.6,1016.4,999.9,-34.945,138.531,6.1,AS,ADELAIDE INTL,0,0,,2
946720,99999,57.8,47.6,1009.2,33,-34.945,138.531,6.1,AS,ADELAIDE INTL,1,0,,0
